Name;Test;Gordonpunkte;GF1;GF2;GF3;GF4;GF5;GF6;GF7;GF8;GF9;GF10;GF11;GF12;GF13;GF14;GF15;GF16;GF17;GF18;GF19;GF20;GF21;GF22;GF23;GF24;GF25;GF26;GF27;GF28;GF29;GF30;D1124;D110akod;D110a;D110a15;D110a25;D110a35;D113akod;D113a;D113a16;D113a26;D113a56;D114a;D114c;D114d;D115a23;D115c12;D116;D11613;D118eMCeinfach;D119a;D119b13;D12012;D12022;D17;D19kod;D1916;D1926;D21dkod;D21c12;D21c22;D21d;D23b;D24a;D24b;D24e;D24h;D25a;D26a55;D26b1;D26b2;D110b12bzw.D3;D31a;D31b;D32kod;D32;D34akod;D34a;D36a;D36b;D37b;D37c;D41dkod;D41d;D41f1;D41f2;D41f3;D4215;D4235;D43a23;D43a33;D44a44;D45a14;D45a24;D45b26;Geschlecht;TK1;TK2;TK3;Vollzeit;V_Vater;V_Mutter;Teilzeit;T_Vater;T_Mutter;Arbeitslos;A_Vater;A_Mutter;Diverses;D_Vater;D_Mutter;MFam1;MFam2;MFam3;MFam4;MFam5;K1_del;K2;K3;K4;K5;K6;MS;MS1;MS2;MS3;MS4;MS5;MS6;FU1;FU2;FU3;FU4;FU5;IM1;IM2;IM3;B1;B2;B3;B4;Dis;Dis1;Dis2;Dis3;Dis4;Dis5;Dis6;Unt1;Unt2;Unt3;Unt4;Unt5;Unt6;Unt7;Unt8;Inst.Erfahrung;Alter;welcheInstrumente;Instrument1;Instrument2;Instrument3;I1_5J;I1_6J;I1_7J;I1_8J;I1_9J;I1_10J;I1_11J;I1_12J;I1_13J;I2_5J;I2_6J;I2_7J;I2_8J;I2_9J;I2_10J;I2_11J;I2_12J;I2_13J;I3_5J;I3_6J;I3_7J;I3_8J;I3_9J;I3_10J;I3_11J;I3_12J;I3_13J;Orch.Erfahrung;Chor_1Ja;Chor.in.Schule;Chor.außerhalb;Chor.nein;Früherziehung;Geb.Land;Mus1.Klasse;Mus2.Klasse;Mus3.Klasse;Mus4.Klasse;Mus5.Klasse;Mus6.Klasse;Note5.Klasse;Note6.1Klasse;Bücheranzahl;W1;W2;W3;W4;W5;W6;W7;W8;W9;W10;W11;W12;W13;Mutterland;Vaterland;Spr.zuHause;Spr.mitEltern;Theta_achieve;Theta_Gordon;Theta_D1_4;Theta_D1;Theta_D2;Theta_D3;Theta_D4;erstTheta_D1;erstTheta_D2;erstTheta_D3;erstTheta_D4;erstTheta_U;erstTheta_D1_4;TKkod;MFamkod;Kkod;MSkod;FUkod;IMkod;Bkod;Diskod;Untkod;Chorkod;Früherkod;MusKlkod;Muskldicho;Bücherkod;Wkod;Mutterkod;Vaterkod;Geb.landkod;Migrationkoddich;Migrationkod;Theta_Vek;GF1kod;GF2kod;GF3kod;GF4kod;GF5kod;GF6kod;GF7kod;GF8kod;GF9kod;GF10kod;GF11kod;GF12kod;GF13kod;GF14kod;GF15kod;GF16kod;GF17kod;GF18kod;GF19kod;GF20kod;GF21kod;GF22kod;GF23kod;GF24kod;GF25kod;GF26kod;GF27kod;GF28kod;GF29kod;GF30kod;testvar2;unbegabtrekod;wwwkod;kkkkod;Notekod;theta_achieve_ausreiser
12, Schüler;test12;56;0;0;1;0;1;2;1;-1;-1;0;0;0;-1;0;1;1;-1;2;0;2;0;2;0;2;1;0;2;0;2;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;1;1;1;1;1;0;0;0;2;1;4;0;1;0;0;0;4;1;1;1;1;1;1;0;1;1;1;1;0;1;5;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;3;3;1;4;1;1;1;1;3;2;3;2;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;12;übersprungen; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;deutschland;1;1;1;1;1;1;1;2;5;1;1;1;1;1;1;1;1;1;1;0;1;0;deutschland;deutschland;deutsch;deutsch;-,00505910000000001;-,18992;,00618249999999998;-,37322;-,27938;-1,09379;1,77112;-,30932;-,51478;-1,09376;1,91686;-,03838;-,000250000000000028;,333333333333333;2,4;1;1,8;2,2;2;2;1,83333333333333;2;0;0;1;1;1;,846153846153846;0;0;0;0;0; ;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0; ;2;,846153846153846;,133333333333333;3;-,00505910000000001
16, Schüler;test16;33;-1;-1;-1;0;-1;-1;0;0;-1;1;0;0;0;-1;-1;-1;-1;2;0;-1;0;-1;0;-1;1;1;-1;0;2;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;3;1;1;1;0;0;1;0;1;1;1;1;1;0;2;1;4;0;0;1;0;0;5;1;1;1;0;1;1;0;1;1;1;1;1;2;5;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;1;1;3;1;4;2;1;2;1;3;1;4;4;1;1;1;1;1;1;2;1;1;1;1;3;3;3;2;3; ;4;2;2;4;4;3;3;3;3;3;4;4;3;3;1;11;Violine;2;übersprungen;übersprungen;0;0;0;0;0;6;0;0;0; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen;übersprungen;übersprungen;übersprungen;1,3766409;-1,91242;,4921825;,30819;,47632;-,0144;1,19862;-,01639;,22539;-,01445;1,3525;,32536;,3867625;,416666666666667;1,4;1,5;1,6;1,2;1,66666666666667;2,75;3,16666666666667;3;0;0; ;0;0; ;1;1;1;1;3; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0; ;1; ;,266666666666667; ;1,3766409
4, Schüler;test4;41;1;2;0;0;0;2;1;0;0;0;0;0;-1;0;0;-1;-1;-1;0;0;0;-1;0;0;0;-1;-1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;2;0;0;0;0;0;0;1;6;1;1;1;0;1;1;0;1;1;0;0;0;4;5;1; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;4;1;4;3;1;4;2;2;1;2;2;1;4;1;1;4;1;4;3;3;3;1;3;1;1;4;3;4;3;4;übersprungen; ; ; ; ; ; ;4;4;4;4;4;4;4;4;0;12;übersprungen;2;2;2; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen;übersprungen;übersprungen;übersprungen;,7208084;-2,37817;-,40584;-,73137;,11734;-1,73141;,72208;-,93943;-,12521;-1,73133;,88767;-,41671;-,477075;,583333333333333;2,6;1,75;2,2;2,6;2;3,5; ;3,66666666666667;0;0; ;0;0; ;1;1;1;1;3; ;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; ;1; ;,266666666666667; ;,7208084
8, Schüler;test8;42;-1;2;1;-1;-1;2;-1;0;-1;-1;1;-1;-1;0;0;1;0;-1;1;2;0;-1;0;-1;-1;-1;2;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;1;3;0;1;0;0;0; ; ; ; ; ; ;0;0;0;0; ; ;0; ; ;0;4;0;0;1;0;0;1;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,1805612;-,38344;-1,26995;-,73137;-,61596;-3,11094;-,62153;-,61382;-,85844;-3,11049;-,81994;-,91815;-1,3506725; ; ; ; ; ; ; ; ; ; ;0; ;0;0; ;1;1;1;1;3; ;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0; ; ; ; ; ;-1,1805612
1, Schüler;SG_10.07;48;1;2;-1;0;1;2;1;0;-1;1;0;0;-1;-1;0;1;-1;2;1;2;-1;-1;0;2;-1;0;-1;0;2;-1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;4;2;1;1;0;0;1;1;1;1;1;1;1;0;3;1;5;1;1;0;0;1;6;1;1;1;1;1;0;1;1;1;1;1;1;4;4;2; ;1;0; ;0;2;übersprungen; ; ; ;0;2;2;2;2;2;2;4;2;2;1;1;4;3;2;3;2;3;2;2;2;2;3;2;4;2;2;2;2;3;2;3; ;2;2;1;1;2;1;2;4;4;3;3;3;3;2;1;12;Flötte;1;übersprungen;übersprungen;0;0;3;0;0;0;0;0;0; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;1;0;0;2;Deutschland;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;0;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;1,4496909;-,18992;1,4609325;,65224;2,0544;,523;2,61409;,56332;1,65236;,52293;2,75401;1,18763;1,373155;,583333333333333;2;1,5;2,4;2,6;2;2,5;1,5;2,88888888888889;1;0;1;1;1;,923076923076923;0;0;0;0;0; ;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0; ;3;,923076923076923;,333333333333333;2;1,4496909
13, Schüler;test13;49;-1;-1;0;0;1;-1;1;-1;2;1;0;0;-1;-1;0;1;0;2;0;2;-1;2;0;-1;1;0;2;0;2;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;3;2;0;0;0;1;0;1;1;1;0;0;1;0;2;1;4;0;0;0;0;0;4;1;0;0;0;1;0;0;1;1;0;1;1;1;3;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;2;1;2;1;1;4;1;1;1;1;2;3;2;3;2;2;1;2;1;2;2;1;2;3;3;4;1;1;1;1; ;3;2;2;2;2;2;3;3;3;3;3;2;1;2;1;12;hab geige gespielt; ; ; ;0;0;0;4;5;6;7;0;0; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;deutschland;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;deutschland;deutschland;deutsch;deutsch;-,5483225;-,5835;-,7417425;-,73137;,11734;-1,73141;-,62153;-,61382;,22539;-1,73133;-,36772;-,51538;-,62187;,166666666666667;1,4;1;2;1,6;3,33333333333333;1;2,16666666666667;2,55555555555556;0;0;,666666666666667;0;0;,615384615384615;0;0;0;0;0; ;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0; ;3;,615384615384615;,0666666666666667;3;-,5483225
17, Schüler;test17;41;0;0;0;1;1;2;0;-1;0;0;1;0;0;0;0;0;0;-1;0;0;1;-1;0;0;0;0;-1;0;-1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;1; ;1;0;übersprungen; ; ; ;0;2; ;0;2;2;1;2;2;1;4;4;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;1;2;3;2;3;3;3; ;2;3;3;3;3;3;2;2;2;2;2;2;2;2;0; ;l;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1; ;1;0;0;1;l;1;1;1;1;1;1;4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;saturn;neptun;deutsch;deutsch;-2,2983269;-1,56178;-3,0004525;-1,12045;-4,17339;-3,9619;-2,74607;-1,30045;-4,38751;-3,96177;-2,86544;-2,61464;-3,1287925;,5;1,6;2,25;3;3;2;2,75;2,83333333333333;1,88888888888889;1;1;1;1;0;1;1;1;1;1;3; ;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;2;1;,4;7; 
19, Schüler;test19;56;0;2;-1;0;1;2;0;1;2;1;0;1;0;1;1;0;-1;2;0;-1;1;-1;0;0;1;1;2;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;3;1;0;0;0;0;1;1;1;0;0;0;0;2;0;3;0;1;0;1;0;4;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;4;2;4;1;1;3;4;1;1;3;3;1;3;4;1;4;1;3;4;4;4;4;4;4;4; ;4;3;2;2;4;4;4;2;3;1;1;1;1;1;1;13;Horn;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0; ;0;0;3;2;deutschland;2;2;2;2;2;2;5; ;5;1;1;0;1;1;1;1;1;0;1;0;1;1;deutschland;deutschland;deutsch/englisch;englisch;-,4297166;,19083;-,220485;,30819;1,16281;-1,73141;-,62153;-,01639;,88112;-1,73133;-,36772;-,13098;-,30858;0;1;2;2,2;2,6;4;4;3,16666666666667;2;0;0;0;0;1;,769230769230769;0;0;0;0;0; ;0;1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;-,1776;4;,769230769230769;,4; ;-,4297166
21, Schüler;test21;37;-1;2;1;1;-1;2;0;-1;-1;1;-1;-1;-1;-1;-1;0;-1;-1;0;-1;1;2;0;-1;0;0;-1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;2;1;6;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;5;1;übersprungen; ; ;übersprungen; ; ; ;1;0; ;0;2;1;1;1;1;2;4;1;4;1;2;4;3;2;2;3;2;2;3;1;2;1;3;2;4;4;4;3;2;3;4; ;4;4;4;4;4;4;1;1;2;1;3;2;4;3;1;11;gitarre;1;übersprungen;übersprungen;0;0;3;0;0;0;0;0;0; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;deutscland;1;1;1;1;1;1;5;2;5;1;1;1;1;1;1;1;1;0;0;0;0;1;italien;ukraine;deutsch;deutsch;-1,4310901;-1,27287;-1,9829825;-1,56647;-1,888;-1,73141;-2,74605;-1,30045;-2,10706;-1,73133;-2,86541;-1,84239;-2,0010625;,333333333333333;1,2;2;2,4;1,8;4;3;4;2,33333333333333;0;0;1;1;1;,692307692307692;1;1;1;1;3; ;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0; ;3;,692307692307692;,466666666666667;7;-1,4310901
5, Schüler;test5;50;0;2;1;-1;1;2;-1;0;-1;1;0;1;2;0;0;0;1;-1;-1;2;0;-1;0;-1;0;0;2;0;2;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;4;2;0;0;1;1;1;1;1;1;1;1;1;0;3;1;4;1;0;1;1;0;4;1;1;1;0;0;0;0;0;0;0;1;1;1;1;2; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;3;3;2;2;1;1;1;1;2;4;1;3;4;4;3;4;2;3;4;3;4;1;2;1;3;4;2;3; ;2;2;2;2;1;1;2;3;4;3;2;3;3;1;1;11;klavier,Querflöte;2;2;übersprungen;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0; ; ;0; ; ; ; ;0; ;1; ;1;0;0;1;deutschland;2;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;0;1;1;0;1;polen;polen;deutsch;polnisch;,3916806;,00047;,501925;-,03043;1,55295;1,10671;-,62153;-,30932;1,65236;1,10666;-,81994;,32536;,40744;,0833333333333333;2,6;1;3,6;3,2;1,33333333333333;3;1,66666666666667;2,44444444444444;1;1;,833333333333333;0;1;,846153846153846;1;1;0;1;2; ;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0; ;4;,846153846153846;,0666666666666667;2;,3916806
9, Schüler;test9;46;0;-1;1;0;0;2;0;0;-1;1;1;1;-1;1;1;0;-1;2;-1;2;1;-1;0;-1;1;0;-1;-1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;1;4;0;1;1;0;0;0;0;1;1;1;0;1;0;2;2;8;0;1;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;3;4;2; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;4;2;1;4;4;1;1;2;4;3;2;3;2;2;2;2;3;3;3;3;3;2;2;3;2;2;2;2; ;2; ;2; ;3;2; ;2;1;3;2;3;2;2;1;12;Keybord /klavier;1;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;1;Deutschland;2;2;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;0;0;0;1;1;deutschland;deutschland;deutsch;deutsch;-1,1852416;-,18992;-1,174;-1,56647;,47632;,523;-4,12885;-1,30045;,22539;,52293;-2,86541;-,71955;-,854385;,5;2,4;2;2,2;3;2,33333333333333;2;1,5;1,88888888888889;0;1;,666666666666667;0;1;,769230769230769;0;0;0;0;0; ;0;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1; ;3;,769230769230769;,466666666666667;2;-1,1852416
10, Schüler;test10;43;0;0;0;0;0;2;0;-1;-1;0;1;1;2;0;-1;0;0;0;1;-1;0;-1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;3;1;0;0;1;0;1;0;1;1;1;1;1;0;2;0;0;0;0;1;0;0;5;1;1;1;0;0;1;1;1;1;1;1;0;1;3;1;übersprungen; ; ; ;1;2;übersprungen; ; ; ;0;2;3;3;2;2;3;4;2;2;1;1;3;4;1;3;4;3;1;1;1;3;3;1;3;4;4;4;2;3;2;3; ;4; ;3;4;4;3;1;1;1;2; ;2;2;2;1;12;schlagzeug flöte;1;1;übersprungen;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ; ; ;0; ;0; ;0;0;3;2;deutschland;1;1;1;1;1;1;2;2;4;1;1;0;1;1;1;1;1;0;1;0;1;1;deutschland;deutschland;deutsch;deutsch;,3346407;-1,02141;-,0864925;-1,12045;,11734;-,54148;1,19862;-1,30045;-,12521;-,54149;1,3525;-,22475;-,1536625;,166666666666667;2,6;1,5;2,4;2,2;4;2,5;3;1,66666666666667;0;0;1;1;1;,769230769230769;0;0;0;0;0; ;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0; ;4;,769230769230769;,266666666666667;4;,3346407
14, Schüler;test14;55;-1;-1;1;0;1;-1;1;1;-1;1;1;1;2;1;0;1;0;2;1;2;1;-1;1;-1;1;1;2;1;-1;-1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;3;2;1;1;0;0;1;1;1;1;1;0;1;1;6;2;7;1;1;1;0;1;6;1;1;1;1;1;0;0;1;0;0;1;0;2;5;1;übersprungen; ; ; ;1;2;übersprungen; ; ;übersprungen; ; ;4;4;4;4;4;4;3;1;2;1;4;4;1;4;4;4;4;4;4;4;4;4;4;1;3;4;4; ;1;1; ;4;4;4;4;4;1;2;3;2;3;2;1;2;2;1; ;kontrabass klavier flöte;1;1;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;5;0;0;0;0;1; ;0;2;0;1;afghanistan;1;1;1;1;1;1;1;1;5;1;1;0;1;1;1;1;1;0;0;1;1;1;china;brasilien;spanisch;spanisch;,9635065;,7948;1,4868025;1,39872;1,55295;1,79692;1,19862;1,52672;1,23436;1,79692;,88767;1,29643;1,3614175;,416666666666667;4;1,75;4;4;2,66666666666667; ;3,5;2;1;1;1;1;1;,769230769230769;1;1;1;1;3; ;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0; ;4;,769230769230769;,4;2;,9635065
2, Schüler;test2;43;-1;-1;-1;0;0;-1;1;1;2;1;0;0;-1;0;0;1;1;-1;0;2;-1;-1;1;-1;1;-1;2;1;0;-1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;3;3;1;1;0;1;1;1;1;1;1;1;1;0;2;2;8;1;1;1;1;1;6;1;1;1;1;1;0;1;1;1;1;1;1;5;5;4; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;3;3;3;3;4;3;2;1;2;4;2;3;4;3;3;3;3;2;3;3;3;4;1;1;1;4;3;4;3; ;2;2;2;3;4;3;3;3;4;3;2;3;4;4;1;12;spiele keyboard sppielte flöte;1;1;übersprungen;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ; ; ;0; ;0; ;1;0;0;1;deutschland;1;1;1;1;1;1;1;1;3;1;1;0;1;1;1;1;1;0;1;1;1;1;deutschalnd;deutschland;deutsch;deutsch;2,128935;-,5835;1,935515;,30819;2,0544;2,76538;2,61409;-,01639;2,20331;2,76548;2,75401;1,40989;1,9266025;,916666666666667;3;2;3,2;3;1;3,5;2,66666666666667;3;1;1;1;1;0;,846153846153846;1;0;0;1;1; ;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0; ;2;,846153846153846;,466666666666667;2; 
22, Schüler;test22;43;0;-1;1;0;0;0;0;1;0;1;0;-1;-1;0;0;0;-1;-1;-1;2;0;0;0;2;-1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4;4; ;1;0; ;1;0; ;1;0; ;1;0;1;2;3;2;1;1;2;2;3;4;1;4;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;3;2;3; ; ;2;2;2;2;2;2;2;2;2;2;2;2;2;0;12;keins;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;0;0;3;2;tja;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;türkei;Türkei;Deutsch;Deutsch,Türkisch;-2,4692293;-1,02141;-2,8903625;-2,96548;-1,888;-3,9619;-2,74607;-3,07974;-2,10707;-3,96176;-2,86544;-2,88339;-3,0035025;,75;1,8;2,75;2;2;1;2,5;1,66666666666667;1,88888888888889;0;0;1;1;1;1;1;1;1;1;3; ;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0; ;4;1;,466666666666667;2; 
26, Schüler;test26;39;1;-1;-1;-1;0;2;0;-1;-1;0;0;1;-1;-1;-1;-1;1;0;1;2;0;-1;-1;0;1;0;2;0;0;-1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;0;2;2;1;0;0;0;0;0;0;1;1;1;1;0;2;2;7;0;0;1;0;0;5;1;1;1;0;1;0;0;1;1;0;0;0;5;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;0; ; ;0; ; ; ; ;0; ; ; ; ; ; ;0;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen;übersprungen;übersprungen;übersprungen;,2600507;-1,02141;-,1610825;-,73131;-,27936;,52299;-,15665;-,93943;-,51478;,52293;,05338;-,31992;-,219475;,5; ; ; ; ; ; ; ; ; ;0; ;0;0; ;1;1;1;1;3; ;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0; ; ; ; ; ;,2600507
6, Schüler;test6;67;1;2;1;0;0;2;0;0;2;1;1;1;2;0;1;1;1;2;1;2;1;2;1;2;-1;0;2;0;-1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;4;0;1;1;1;0;0;1;1;1;1;0;1;0;4;2;8;1;0;1;0;0;4;1;1;1;0;1;0;0;1;1;1;1;1;4;5;1; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;2;2;2;2;4;3;1;1;1;3;4;1;4;4;3;1;4;3;3;3;2;3;2;3;4;3;3;3;3; ;2;3;2;2;2;2;2;3;2;2;3;2;2;2;1;12;1.flöte,2.klavier,3.geige;1;1;1;0;0;3;4;5;0;0;0;0;0;0;0;0;5;6;7;8;0;0;0;0;0;0;0;7;8;0;0; ;0;2;0;1;deutschland;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;0;1;1;1;1;deutschland;deutschland;deutsch;deutsch;-,2429288;1,56144;,67902;,30819;1,16281;,523;,72208;,27233;,88112;,52293;,88767;,59882;,6410125;,583333333333333;2,2;1,5;3,2;2,8;3;3;2,16666666666667;2,22222222222222;1;1;1;1;1;,923076923076923;0;0;0;0;0; ;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0; ;4;,923076923076923;,266666666666667;2;-,2429288
